,Unnamed: 0.1,Unnamed: 0,diameter,baseline_subtracted,time,subject,expression,eid
144,144,144.0,57.00298759441191,-1.590826570755851,0.0999999999999998,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
145,145,145.0,56.78254269537309,-1.811271469794676,0.1999999999999998,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
146,146,146.0,56.36410380868035,-2.2297103564874146,0.2999999999999998,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
147,147,147.0,56.03045875246513,-2.563355412702628,0.3999999999999998,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
148,148,148.0,56.06236061892679,-2.531453546240972,0.4999999999999998,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
149,149,149.0,56.34567845594603,-2.248135709221729,0.5999999999999996,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
150,150,150.0,56.966145031020105,-1.6276691341476612,0.6999999999999997,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
151,151,151.0,57.86422581829781,-0.7295883468699608,0.7999999999999998,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
152,152,152.0,59.62841483304495,1.0346006678771904,0.8999999999999997,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
153,153,153.0,61.4569747168682,2.863160551700428,0.9999999999999996,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
154,154,154.0,63.23899444274143,4.645180277573663,1.0999999999999996,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
155,155,155.0,64.4142796463484,5.820465481180643,1.1999999999999995,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
156,156,156.0,64.59174067167083,5.997926506503071,1.2999999999999996,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
157,157,157.0,63.9872089707646,5.39339480559684,1.3999999999999997,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
158,158,158.0,62.78858706243625,4.194772897268491,1.4999999999999996,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
159,159,159.0,61.56070241829911,2.9668882531313465,1.5999999999999996,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
160,160,160.0,60.40925576051234,1.815441595344576,1.6999999999999993,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
161,161,161.0,59.38359411853103,0.7897799533632635,1.7999999999999994,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
162,162,162.0,58.76888944997006,0.1750752848022983,1.9,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
163,163,163.0,58.21136911836445,-0.3824450468033162,2.0,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
164,164,164.0,58.044897935123366,-0.5489162300443949,2.1,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
165,165,165.0,58.03411612480365,-0.5596980403641062,2.2,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
166,166,166.0,58.30147121060135,-0.2923429545664084,2.2999999999999994,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
167,167,167.0,58.70061515083334,0.1068009856655819,2.3999999999999995,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
168,168,168.0,59.51054949391086,0.916735328743102,2.499999999999999,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
169,169,169.0,60.269057742627936,1.6752435774601755,2.599999999999999,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
170,170,170.0,61.094096067360354,2.5002819021925973,2.7,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
171,171,171.0,62.52272339103658,4.0387571534778655,2.7999999999999994,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
