subject,date,eid,probe,pid,region,neuron_id,mod_index,modulated,p_value,latency_peak,latency_peak_onset,anesthesia
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,PIR,125,-0.09999999999999998,False,0.37780134148227484,0.044931378126420896,0.02676449908176437,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,PIR,130,-0.08399999999999996,True,0.003676924175433416,0.7187045087903243,0.06274737692956478,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,PIR,160,-0.3083999999999999,True,2.2761708642349276e-06,0.06549829407686047,0.04794517746722704,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,root,187,-0.24319999999999986,True,0.0027470579180485233,0.6870164530896545,0.022864797667352832,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,root,190,-0.02079999999999993,True,0.004414502714277901,0.17757562415590655,0.1514774065230995,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,root,191,-0.02199999999999991,True,0.001056807365328316,0.16120392318862287,0.15646983971555528,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,root,201,0.0,False,1.0,,,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,root,222,0.0,False,0.15663580398021792,,,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,236,0.0,False,0.16079561843160828,0.8372320759472132,0.23910109246935463,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,244,-0.05679999999999996,True,0.007979360347707853,0.6740284863317356,0.10084497080288202,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,250,-0.12,True,0.016302732420840793,0.15794443379218137,0.11993594769000993,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,263,-0.10399999999999998,False,0.07543402719993264,0.9267414310361346,0.13430912750754942,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,269,-0.244,True,0.0017693775139064893,0.13777433444829512,0.1307997998233077,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,285,-0.41200000000000014,True,0.00015206761894348553,0.6453285988577591,0.0014453591293204227,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,288,-0.020000000000000018,False,0.51293341329152,0.9077822522972383,0.24549505332697663,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,295,0.00039999999999995595,False,0.0690057062885393,,,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,307,-0.2607999999999999,True,0.0012377276249243563,0.7369597895271909,0.015462365273378964,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,308,0.0,False,0.8156958017866657,,,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,312,-0.05999999999999994,False,0.09053421787892102,,,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,314,-0.16800000000000004,True,0.0007304240936312212,0.05139869920049023,0.017364819154408906,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,316,-0.020000000000000018,False,0.4467864952282026,,,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,323,0.0,False,0.6905520636278918,,,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,324,-0.31399999999999995,True,0.00017771818193479394,0.6955379328969684,0.0016120251448228373,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,327,-0.3627999999999999,True,0.00018037896277323107,0.5062331645649465,0.01506236683599127,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,333,-0.1856,True,0.002496283437510294,0.4409412559107295,0.031141418409788457,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,339,-0.07999999999999996,True,0.03666567789691,,,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,350,-0.21520000000000006,True,3.371907684257547e-05,0.9657702073823202,0.0004572976017698238,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,406,-0.14,True,0.035219662825017206,0.5114881031258847,0.435400113947253,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,440,0.2976000000000001,True,4.3049620749968653e-05,0.6667498660572164,0.026512446815559088,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,441,0.0855999999999999,True,0.019080951620704556,0.44082224482963284,0.3747811959278806,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,475,0.0,False,1.0,,,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,484,-0.26,True,0.0001500221464212359,0.6805284608467446,0.011074830271354585,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,485,-0.12279999999999991,True,0.0017334658005849768,0.43636803879371655,0.16659536324368673,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,509,-0.24759999999999993,True,0.00013421909359168094,0.5053998741914256,0.007778667719776422,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,530,-0.13000000000000012,True,0.001263218809044675,0.620662028903098,0.04241186575109168,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,571,-0.14,True,0.00991423393511126,0.6040167792220927,0.019774796224737656,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,579,-0.24160000000000004,True,0.005889703385482115,0.7003830672347249,0.0020551291222545842,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,580,-0.28559999999999985,True,0.00031490147223656173,0.5920756768500723,0.04729803554710088,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,581,-0.0008000000000000229,False,0.18302386666167414,0.5153273267633267,0.029363233377353026,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,583,-0.0016000000000000458,False,0.14752750158631334,,,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,585,-0.08599999999999985,True,0.022940202405376198,0.021011438438563346,0.021011438438563346,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,629,0.1499999999999999,True,0.003979388059364042,0.399296990331095,0.07804268194377073,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,676,0.0,False,1.0,,,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,689,-0.09599999999999986,False,0.9372760412417838,0.2848993382472145,0.26733274060552503,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,701,-0.07999999999999996,True,0.04181485782118688,,,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,704,0.040000000000000036,False,0.926602800534319,,,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,710,-0.20839999999999992,True,0.0035114697719488275,0.43368411517985805,0.0019453571758276667,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,730,0.06000000000000005,False,0.29813896918208604,0.23330094278435354,0.23330094278435354,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,754,-0.015999999999999903,True,0.0013585853644257906,0.8911020669224854,0.8877687466319912,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,758,-0.2075999999999999,True,6.210358567515506e-05,0.5147965392143306,0.03559587780773654,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,771,-0.19480000000000008,False,0.16034174929653666,0.859663883605208,0.01667831253098484,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,780,-0.020000000000000018,False,0.0622550377762191,,,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,802,-0.0835999999999999,True,0.021617359932926683,0.6663447392616035,0.1813802443653003,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,842,-0.10799999999999998,True,0.04797054796618949,0.5170010555830231,0.026670349803680438,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,root,846,0.0020000000000000018,True,0.00668488882433993,0.9345942866266341,0.028274762961700617,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,root,857,-0.26480000000000015,True,0.002740069285525615,0.7101990348305662,0.003300300303635595,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,root,881,-0.025599999999999956,False,0.9878197527035366,0.9981843560926791,0.5417009586176391,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,root,901,-0.07919999999999994,False,0.1359230749325233,0.7628616240440351,0.09659784294626661,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,root,971,-0.15559999999999996,True,0.0001665204397325315,0.566345130596801,0.005295996825225302,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,root,996,-0.020000000000000018,False,0.10451263451540738,,,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,root,1020,-0.06799999999999984,True,0.00167737568715276,0.17736391087282755,0.16243063586534845,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,root,1030,-0.14039999999999997,True,0.000794760278025608,0.042336954903476,0.004004210687980958,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,root,1031,-0.4436,True,0.00011430983207083578,0.2955131294734201,0.027601113056334725,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,root,1046,0.0,False,1.0,,,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,root,1063,-0.0895999999999999,True,0.015124704356942797,0.34052403384248464,0.2859357026413818,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,root,1064,0.0,False,0.8365988275969987,,,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,root,1109,-0.1272000000000001,True,0.0386723483774315,0.8195927982797002,0.0072697233208600665,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,root,1110,-0.1015999999999998,True,0.03665095115867789,0.3688734300712895,0.0483334568657483,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1117,-0.15439999999999998,True,0.007876141315369067,0.21893293078392162,0.027266872893051186,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1143,-0.18079999999999996,False,0.18350241956983848,0.7510289498750353,0.001721797092613997,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1155,-0.07119999999999982,True,0.008621377604142832,0.11499429683999551,0.09403118630689278,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1175,-0.050799999999999956,False,0.05102065091523078,0.06167607959059751,0.06015830311253012,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1207,-0.0603999999999999,False,0.2113195006290104,0.2003638210394456,0.12426219619464973,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1217,0.01760000000000006,True,0.049028738512780556,0.20259775859585716,0.1763892345165914,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1222,-0.17679999999999996,False,0.13617197069026232,0.8217414419091256,0.0013012164035899332,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1232,-0.0007999999999998009,False,0.5820206725757149,0.23216761390222018,0.015105820054031938,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1239,-0.06680000000000008,False,0.13386290107925625,0.24489480214788273,0.23529938962519736,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1240,-0.059599999999999986,False,0.9643685357043379,0.645352406978418,0.02668836611246661,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1244,-0.02200000000000002,True,0.028488987407361055,,,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1251,-0.07520000000000004,False,0.12548368448112956,0.5461964165729114,0.04773360348053757,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1270,-0.07999999999999996,False,0.07953388342566592,,,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1276,-0.12,False,0.0669006395039583,,,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1282,-0.06119999999999992,False,0.7366879487521188,0.09093119841782027,0.09093119841782027,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1290,-0.23519999999999996,True,0.0002643701740334681,0.9770663315657657,0.0008364152436115546,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1291,-0.07679999999999987,False,0.4662771439486565,0.057800230591965374,0.05779579060708784,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1294,-0.08399999999999996,False,0.05231726217884458,0.28736155554270226,0.19369525679576327,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1304,0.0,False,1.0,,,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1320,-0.18319999999999992,True,0.011422136177690723,0.8517955718189114,0.017703418906421575,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1334,-0.08039999999999992,False,0.06953620278443173,0.15856384068638363,0.15856384068638363,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1357,-0.2943999999999999,True,0.03337116529088913,0.02089593554910607,0.01849594497571161,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1358,-0.23520000000000008,True,0.00880041601230841,0.7823042595878178,0.01612928760550858,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1360,-0.09360000000000002,False,0.05822794447278368,0.6871164526969551,0.1853329190948898,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1361,-0.020000000000000018,False,1.0,,,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1369,-0.0855999999999999,False,0.48959888939173124,0.5174880801159816,0.45954286380583653,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1406,-0.07999999999999996,True,0.03226047488319295,0.34046902948648494,0.03184749828051281,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1415,-0.23520000000000008,True,0.00041902357319523187,0.6516114635846861,0.0006748709702151245,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1420,-0.33319999999999994,True,0.00026616201308338194,0.3055965975372601,0.010195977577950543,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1424,0.060799999999999965,False,0.2354395267520295,0.6691165234242362,0.5615118161786086,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1426,-0.2899999999999999,True,0.0024435061646748135,0.12033317424175038,0.11602889520145254,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1433,-0.22960000000000003,True,1.3894639880773774e-05,0.5917090116226973,0.0012034834712721931,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1449,-0.2896000000000001,True,0.0003081759199753398,0.6941164251916234,0.007544638232502621,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1457,-0.25760000000000005,True,3.094649681745221e-05,0.5901423511063513,0.010795975221299159,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,PIR,1468,-0.3535999999999999,True,0.0010506115579856923,0.12533174365580635,0.11864107599058116,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,PIR,1475,-0.09999999999999998,True,0.004165762453313238,,,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,root,1482,-0.19840000000000002,True,0.006548835744095816,0.059389691350133944,0.03894451496489637,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,1502,-0.06000000000000005,True,0.01923138603780672,,,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,1513,0.05920000000000014,True,0.03678167107691299,0.729076355399684,0.7148496770573729,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,1517,0.10999999999999988,True,0.028041930919668112,0.8973650015236672,0.4016577246261477,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,1524,-0.024399999999999977,False,0.8327865910330482,0.6435697021879605,0.6364714976698451,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,1528,-0.16759999999999997,True,0.0001711779687521009,0.727529390696418,0.0007701518334215507,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,root,1538,-0.04359999999999997,False,0.08384617208997103,0.2053661737904804,0.05423343370648581,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,root,1544,-0.10840000000000005,False,0.05980190023736065,0.21490101504514314,0.07616111583092788,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1584,0.022800000000000153,True,0.002108883146007212,0.05398074469121639,0.049947427197821526,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1585,-0.02080000000000004,False,0.16245785400302004,0.8682824075049211,0.12093663215409833,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1590,-0.1015999999999998,False,0.050070576007969936,0.23676759583668172,0.07094270984316609,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1592,-0.0676000000000001,False,0.3785404578019138,0.9504845432275033,0.020495937120358576,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1598,-0.2268,True,0.007024901427605812,0.24530089565814706,0.05201408574885136,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1611,-0.040000000000000036,True,0.030863023790623112,,,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1618,-0.16400000000000015,True,0.020836755730353818,0.32495120909288744,0.06979159869979412,both
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs,1623,0.04079999999999995,True,0.00437477797504493,0.6802446848655563,0.00510818695420312,both
