,log_likelihood,n_states,subject,pid
15,-6658.43327021501,17,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
16,-6593.305002367102,18,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
17,-6650.172883376171,19,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
18,-6676.7463393819435,20,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
0,-29439.4078295348,2,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
1,-29099.94426869163,3,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
2,-28740.704676684967,4,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
3,-28520.67255136168,5,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
4,-28551.338570884567,6,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
5,-28415.330153451534,7,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
6,-28324.987561846698,8,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
7,-28314.522531067614,9,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
8,-28270.71394907192,10,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
9,-28255.99249268258,11,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
10,-28165.057086798162,12,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
11,-28098.268474413308,13,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
12,-28107.18275498564,14,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
13,-28223.05845816947,15,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
14,-28246.58176727718,16,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
15,-28371.25742738913,17,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
16,-28030.559658326452,18,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
17,-28216.258184720915,19,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
18,-28211.89288350795,20,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
0,-11018.851822189847,2,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
1,-10924.559443736285,3,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
2,-10889.194908880552,4,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
3,-10824.050557656556,5,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
4,-10780.291762782843,6,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
5,-10765.91333105232,7,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
6,-10675.504831145447,8,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
7,-10703.606505792908,9,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
8,-10656.800105212074,10,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
9,-10677.743313621417,11,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
10,-10639.89348255802,12,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
11,-10652.236250498256,13,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
12,-10682.18497204031,14,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
13,-10590.191041193388,15,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
14,-10594.525689415841,16,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
15,-10640.890177207,17,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
16,-10703.251197862379,18,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
17,-10614.720733394606,19,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
18,-10633.030037975695,20,ZFM-04300,3ac05dd2-a294-4939-a837-93fe5ca543b6
0,-55459.72917670817,2,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
1,-54961.63923539063,3,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
2,-54731.74537533005,4,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
3,-54216.80838079688,5,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
4,-53975.22487206009,6,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
5,-53866.574847382675,7,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
6,-53800.535869993495,8,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
7,-53743.516149922696,9,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
8,-53493.47733452192,10,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
9,-53497.25477724248,11,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
10,-53279.608670186746,12,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
11,-53450.37494865176,13,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
12,-53325.551662173915,14,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
13,-53350.50162903695,15,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
14,-53329.52257396333,16,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
15,-53285.47789954697,17,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
16,-53198.893912726155,18,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
17,-53368.17314303316,19,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
18,-53203.67434563328,20,ZFM-03331,1b1c4658-050c-447f-a08b-28f668bec84f
0,-37408.52676758146,2,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
1,-37211.778628074135,3,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
2,-36935.431580372075,4,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
3,-36917.52848422696,5,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
4,-36525.23179214892,6,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
5,-36469.17286626929,7,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
6,-36538.87811423823,8,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
7,-36467.163088222616,9,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
8,-36395.521821478564,10,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
9,-36388.97895332504,11,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
10,-36259.58777234766,12,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
11,-36282.02177084247,13,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
12,-36231.4498154192,14,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
13,-36258.43139550785,15,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
14,-36100.44193110801,16,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
15,-36406.98652160847,17,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
16,-36026.112522605894,18,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
17,-36158.28831488095,19,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
18,-35978.27822995216,20,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
0,-35779.07071455496,2,ZFM-04301,be033cc4-7153-4dbd-81cb-b68b4d38a237
1,-35602.726254776324,3,ZFM-04301,be033cc4-7153-4dbd-81cb-b68b4d38a237
2,-35406.819609014,4,ZFM-04301,be033cc4-7153-4dbd-81cb-b68b4d38a237
3,-35233.97355764743,5,ZFM-04301,be033cc4-7153-4dbd-81cb-b68b4d38a237
4,-35164.46815612005,6,ZFM-04301,be033cc4-7153-4dbd-81cb-b68b4d38a237
5,-35141.500463264965,7,ZFM-04301,be033cc4-7153-4dbd-81cb-b68b4d38a237
6,-35109.14923545779,8,ZFM-04301,be033cc4-7153-4dbd-81cb-b68b4d38a237
7,-35007.69361688821,9,ZFM-04301,be033cc4-7153-4dbd-81cb-b68b4d38a237
8,-35059.31365255172,10,ZFM-04301,be033cc4-7153-4dbd-81cb-b68b4d38a237
9,-34958.85968073681,11,ZFM-04301,be033cc4-7153-4dbd-81cb-b68b4d38a237
10,-35028.43134796062,12,ZFM-04301,be033cc4-7153-4dbd-81cb-b68b4d38a237
11,-34987.026471176694,13,ZFM-04301,be033cc4-7153-4dbd-81cb-b68b4d38a237
12,-35097.00354030454,14,ZFM-04301,be033cc4-7153-4dbd-81cb-b68b4d38a237
13,-34898.86291224799,15,ZFM-04301,be033cc4-7153-4dbd-81cb-b68b4d38a237
14,-34907.561930111326,16,ZFM-04301,be033cc4-7153-4dbd-81cb-b68b4d38a237
15,-35026.28394401827,17,ZFM-04301,be033cc4-7153-4dbd-81cb-b68b4d38a237
16,-34992.08672857059,18,ZFM-04301,be033cc4-7153-4dbd-81cb-b68b4d38a237
17,-34965.009695661574,19,ZFM-04301,be033cc4-7153-4dbd-81cb-b68b4d38a237
18,-34993.28144390347,20,ZFM-04301,be033cc4-7153-4dbd-81cb-b68b4d38a237
0,-25165.15201059081,2,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
1,-24566.08861114653,3,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
2,-24198.80560866669,4,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
3,-24056.826889335905,5,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
4,-23990.553245063486,6,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
5,-24034.55488240681,7,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
6,-23922.008156180807,8,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
7,-23750.200008634743,9,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
8,-23808.330568885765,10,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
9,-23699.50982703481,11,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
10,-23774.370260860895,12,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
11,-23797.656307307367,13,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
12,-23656.315676554987,14,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
13,-23567.72855993898,15,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
14,-23701.277765501705,16,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
15,-23660.73802316913,17,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
16,-23724.032414822657,18,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
17,-23646.24773060453,19,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
18,-23736.951785183937,20,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
0,-26337.55324731834,2,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
1,-26135.708046076317,3,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
2,-25583.03814146843,4,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
3,-25388.071635993474,5,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
4,-25304.090241107675,6,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
5,-25205.607890446587,7,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
6,-25148.83342977327,8,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
7,-25110.2134053776,9,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
8,-25048.676446657446,10,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
9,-25236.519467134087,11,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
10,-25002.788309527066,12,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
11,-25037.524673334126,13,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
12,-25014.168426640368,14,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
13,-24972.009200382647,15,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
14,-24915.957380370528,16,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
15,-24967.659811048972,17,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
16,-24928.5755863406,18,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
17,-24964.28287225722,19,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
18,-24863.19360711451,20,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
0,-20753.300118073697,2,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
1,-20486.754403689603,3,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
2,-20391.808050765623,4,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
3,-20223.44037276894,5,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
4,-20190.302044322572,6,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
5,-20127.66768850947,7,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
6,-20092.343351055966,8,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
7,-20087.65722259998,9,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
8,-20123.639924296695,10,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
9,-20022.948907237645,11,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
10,-20043.06198875283,12,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
11,-20042.21117748653,13,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
12,-20001.203063110253,14,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
13,-19986.383867150813,15,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
14,-20055.94440206082,16,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
15,-19986.483126221512,17,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
16,-19963.586864084573,18,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
17,-19909.1205116768,19,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
18,-19974.807956948855,20,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
0,-40358.34875677298,2,ZFM-04301,4c382977-acc0-45cd-8f8e-800182ca9395
1,-40037.155648740096,3,ZFM-04301,4c382977-acc0-45cd-8f8e-800182ca9395
2,-39948.650182531775,4,ZFM-04301,4c382977-acc0-45cd-8f8e-800182ca9395
3,-39970.32779856972,5,ZFM-04301,4c382977-acc0-45cd-8f8e-800182ca9395
4,-39699.01979476269,6,ZFM-04301,4c382977-acc0-45cd-8f8e-800182ca9395
5,-39625.015074829746,7,ZFM-04301,4c382977-acc0-45cd-8f8e-800182ca9395
6,-39684.604346656175,8,ZFM-04301,4c382977-acc0-45cd-8f8e-800182ca9395
7,-39536.12053809001,9,ZFM-04301,4c382977-acc0-45cd-8f8e-800182ca9395
8,-39565.75612133031,10,ZFM-04301,4c382977-acc0-45cd-8f8e-800182ca9395
9,-39535.75430742928,11,ZFM-04301,4c382977-acc0-45cd-8f8e-800182ca9395
10,-39568.34000250837,12,ZFM-04301,4c382977-acc0-45cd-8f8e-800182ca9395
11,-39608.99664768894,13,ZFM-04301,4c382977-acc0-45cd-8f8e-800182ca9395
12,-39606.46204229575,14,ZFM-04301,4c382977-acc0-45cd-8f8e-800182ca9395
13,-39578.553696653675,15,ZFM-04301,4c382977-acc0-45cd-8f8e-800182ca9395
14,-39426.41432644188,16,ZFM-04301,4c382977-acc0-45cd-8f8e-800182ca9395
15,-39554.57284415183,17,ZFM-04301,4c382977-acc0-45cd-8f8e-800182ca9395
16,-39491.931748428884,18,ZFM-04301,4c382977-acc0-45cd-8f8e-800182ca9395
17,-39670.913300329834,19,ZFM-04301,4c382977-acc0-45cd-8f8e-800182ca9395
18,-39561.72785623203,20,ZFM-04301,4c382977-acc0-45cd-8f8e-800182ca9395
