,log_likelihood,n_states,subject,pid
3,-11550.154252520962,5,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
4,-11453.556999915885,6,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
5,-11307.011182268174,7,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
6,-11315.549115420308,8,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
7,-11199.576482982971,9,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
8,-11178.708518401627,10,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
9,-11179.85149729396,11,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
10,-11120.536359368323,12,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
11,-11103.462135366533,13,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
12,-11107.02147414276,14,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
13,-11015.433855938452,15,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
14,-11066.114569659068,16,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
15,-11045.367392600447,17,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
16,-11068.927784515292,18,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
17,-11010.147146374866,19,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
18,-11072.071908650623,20,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
0,-5802.428497941248,2,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
1,-5693.59353727317,3,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
2,-5660.784922323128,4,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
3,-5653.858994894826,5,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
4,-5642.898186281411,6,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
5,-5644.134311228739,7,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
6,-5631.713852923072,8,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
7,-5605.655573899457,9,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
8,-5597.283764551971,10,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
9,-5616.507200855171,11,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
10,-5596.795588003043,12,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
11,-5607.791013461867,13,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
12,-5578.457786011408,14,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
13,-5578.364348994054,15,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
14,-5570.978893907608,16,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
15,-5590.560004868397,17,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
16,-5600.872461530967,18,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
17,-5601.629001783322,19,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
18,-5558.721429332087,20,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
0,-24085.547558047645,2,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
1,-23342.158372664842,3,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
2,-23037.530163236625,4,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
3,-22847.21614787026,5,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
4,-22624.745761174283,6,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
5,-22461.660004651327,7,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
6,-22239.24773770975,8,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
7,-22190.903144511198,9,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
8,-22083.672110260173,10,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
9,-22037.953849252655,11,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
10,-21990.89214701101,12,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
11,-21897.355799983736,13,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
12,-21844.2276221538,14,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
13,-21858.205061901146,15,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
14,-21889.317318863577,16,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
15,-21787.503565811796,17,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
16,-21759.640850105483,18,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
17,-21708.48659245726,19,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
18,-21749.886830028776,20,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
0,-9252.885461455171,2,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
1,-9159.798169135896,3,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
2,-8888.17998042297,4,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
3,-8838.950320728345,5,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
4,-8765.26484883716,6,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
5,-8714.332709436432,7,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
6,-8690.302433155057,8,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
7,-8673.509443765104,9,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
8,-8677.209604230597,10,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
9,-8646.2469802735,11,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
10,-8621.8940794684,12,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
11,-8631.681798853828,13,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
12,-8611.97892761013,14,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
13,-8586.714281787255,15,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
14,-8590.510541179117,16,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
15,-8595.106236406391,17,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
16,-8583.981296469377,18,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
17,-8578.901162427488,19,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
18,-8580.815489809183,20,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
0,-73458.9279400451,2,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
1,-71066.01530316127,3,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
2,-70028.42622789185,4,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
3,-69244.44972739328,5,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
4,-69084.47869849214,6,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
5,-68233.97511021726,7,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
6,-68116.60160527809,8,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
7,-67845.41744151455,9,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
8,-67892.52675016709,10,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
9,-67701.75760905928,11,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
10,-67434.23405361625,12,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
11,-67738.6403787398,13,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
12,-67457.51429616846,14,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
13,-67554.8232824908,15,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
14,-67141.67846958092,16,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
15,-67041.88678563498,17,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
16,-67156.29031735958,18,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
17,-67091.40428881362,19,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
18,-66684.30612880467,20,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
0,-72223.5872010581,2,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
1,-70082.24985572882,3,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
2,-68152.95840049548,4,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
3,-67696.52744263152,5,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
4,-66673.21554492605,6,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
5,-66452.64879634952,7,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
6,-66434.39093480111,8,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
7,-65782.91525116851,9,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
8,-65862.79213366227,10,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
9,-65826.21427628677,11,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
10,-65228.51249554133,12,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
11,-65007.41562509878,13,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
12,-65178.20026558599,14,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
13,-65035.137897749955,15,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
14,-65062.04872431534,16,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
15,-64952.33178060819,17,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
16,-64789.35848326777,18,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
17,-64742.58567871193,19,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
18,-64480.38898731817,20,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
0,-9838.747078325265,2,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
1,-9789.132449437659,3,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
2,-9568.844404571882,4,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
3,-9541.464228803361,5,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
4,-9431.129188029709,6,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
5,-9391.355830354529,7,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
6,-9370.811367700026,8,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
7,-9301.352837415085,9,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
8,-9336.437873689929,10,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
9,-9286.577187967383,11,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
10,-9292.591964796882,12,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
11,-9271.243410009407,13,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
12,-9272.778926823714,14,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
13,-9256.969125659029,15,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
14,-9230.616097870321,16,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
15,-9236.649702323077,17,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
16,-9251.05047832861,18,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
17,-9209.457499025459,19,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
18,-9191.996375367837,20,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
0,-5037.757056247092,2,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
1,-4832.348082379326,3,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
2,-4695.617057604913,4,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
3,-4642.8855946143985,5,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
4,-4597.630068699627,6,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
5,-4573.0014321071885,7,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
6,-4560.405533945086,8,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
7,-4521.390318508973,9,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
8,-4499.802330741753,10,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
9,-4450.35026179036,11,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
10,-4491.948852706871,12,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
11,-4449.331475320697,13,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
12,-4434.2590156520755,14,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
13,-4409.46368011812,15,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
14,-4429.081920853056,16,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
15,-4391.766040571036,17,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
16,-4387.234636152436,18,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
17,-4374.462783199841,19,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
18,-4367.8619516640065,20,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
0,-24010.208999973485,2,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
1,-23810.748483758434,3,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
2,-23438.013025156353,4,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
3,-23388.171775032337,5,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
4,-23304.134328849243,6,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
5,-23261.80819069157,7,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
6,-23159.77379830841,8,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
7,-23105.019401111505,9,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
8,-23110.994650669072,10,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
9,-23090.59508475163,11,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
10,-23019.756585502066,12,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
11,-23020.18578128725,13,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
12,-22984.090060411054,14,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
13,-22982.175868180428,15,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
14,-22981.385231400352,16,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
15,-22987.198810100723,17,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
16,-22979.480670098066,18,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
17,-22960.11768157013,19,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
18,-22912.848972394284,20,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
0,-18861.074315614234,2,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
1,-17749.61254158527,3,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
2,-17601.1865404141,4,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
3,-17525.56132961099,5,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
4,-17328.012508586635,6,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
5,-17302.58582670326,7,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
6,-17158.90833772527,8,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
7,-17213.989923545323,9,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
8,-17264.362162899168,10,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
9,-17177.601418273374,11,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
10,-16899.96816629555,12,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
11,-17135.257243866676,13,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
12,-16893.92333878385,14,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
13,-16819.26970741237,15,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
14,-16990.8935014215,16,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
15,-16983.714742259286,17,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
16,-16817.436485897,18,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
17,-16922.03048970678,19,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
18,-16649.85757488672,20,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
0,-0.5870062339278728,2,ZFM-03323,56c34de2-8fc4-4f37-979b-094951ab79ae
1,-0.5870062439278724,3,ZFM-03323,56c34de2-8fc4-4f37-979b-094951ab79ae
2,-0.5870062539278722,4,ZFM-03323,56c34de2-8fc4-4f37-979b-094951ab79ae
3,-0.5870062639278718,5,ZFM-03323,56c34de2-8fc4-4f37-979b-094951ab79ae
4,-0.5870062739278712,6,ZFM-03323,56c34de2-8fc4-4f37-979b-094951ab79ae
5,-0.5870062839278707,7,ZFM-03323,56c34de2-8fc4-4f37-979b-094951ab79ae
6,-0.5870062939278697,8,ZFM-03323,56c34de2-8fc4-4f37-979b-094951ab79ae
7,-0.5870063039278688,9,ZFM-03323,56c34de2-8fc4-4f37-979b-094951ab79ae
8,-0.587006313927868,10,ZFM-03323,56c34de2-8fc4-4f37-979b-094951ab79ae
9,-0.587006323927867,11,ZFM-03323,56c34de2-8fc4-4f37-979b-094951ab79ae
10,-0.5870063339278658,12,ZFM-03323,56c34de2-8fc4-4f37-979b-094951ab79ae
11,-0.5870063439278645,13,ZFM-03323,56c34de2-8fc4-4f37-979b-094951ab79ae
12,-0.5870063242740886,14,ZFM-03323,56c34de2-8fc4-4f37-979b-094951ab79ae
13,-0.5870063342740871,15,ZFM-03323,56c34de2-8fc4-4f37-979b-094951ab79ae
14,-0.5870063739278601,16,ZFM-03323,56c34de2-8fc4-4f37-979b-094951ab79ae
15,-0.5870063839278585,17,ZFM-03323,56c34de2-8fc4-4f37-979b-094951ab79ae
16,-0.5870063642740821,18,ZFM-03323,56c34de2-8fc4-4f37-979b-094951ab79ae
17,-0.587006403927855,19,ZFM-03323,56c34de2-8fc4-4f37-979b-094951ab79ae
18,-0.5870063842740784,20,ZFM-03323,56c34de2-8fc4-4f37-979b-094951ab79ae
0,-116.165498921388,2,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
1,-62.2540854837063,3,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
2,-23.09369440732511,4,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
3,-16.74066579756892,5,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
4,-9.919072195500588,6,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
5,-10.019199454946158,7,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
6,-7.92853683699605,8,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
7,-7.994725081828643,9,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
8,-7.94758064743168,10,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
9,-7.946208752884366,11,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
10,-6.3403972759744756,12,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
11,-3.993049525233558,13,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
12,-6.187847055093292,14,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
13,-6.254572182175515,15,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
14,-0.5870063736831719,16,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
15,-0.5870063832807386,17,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
16,-0.5870063933762696,18,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
17,-0.5870063995853587,19,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
18,-0.5870064123853683,20,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
0,-28.157774103862202,2,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
1,-0.5870062394463446,3,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
2,-0.5870059705109839,4,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
3,-0.5870017176085902,5,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
4,-0.5870009668408553,6,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
5,-0.5870001177670299,7,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
6,-0.5869981371072635,8,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
7,-0.5869993784284122,9,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
8,-0.586993678296048,10,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
9,-0.5870037077976871,11,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
10,-0.5869906454735143,12,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
11,-0.5869889655889537,13,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
12,-0.586994401380408,14,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
13,-0.5870052242378131,15,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
14,-0.5869759210180159,16,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
15,-0.5869927290526155,17,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
16,-0.5869907469181457,18,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
17,-0.5870050925437835,19,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
18,-0.5870047752305397,20,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
0,-52166.04347604802,2,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
1,-51429.41826504034,3,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
2,-51484.42834477019,4,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
3,-51146.711987420415,5,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
4,-51176.02075495246,6,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
5,-50967.26410908538,7,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
6,-50830.81896942871,8,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
7,-50792.403237298924,9,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
8,-50707.44293405696,10,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
9,-50480.60023547765,11,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
10,-50600.92600358259,12,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
11,-50456.03595736613,13,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
12,-50426.60398927137,14,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
13,-50297.62576324172,15,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
14,-50260.93628850609,16,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
15,-50255.36284083483,17,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
16,-50241.213406462026,18,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
17,-50133.19069498904,19,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
18,-50086.69264656656,20,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
0,-5521.075888900679,2,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
1,-5429.747028838601,3,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
2,-5221.306175528785,4,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
3,-5119.443130307582,5,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
4,-5097.525101828191,6,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
5,-5035.310635408133,7,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
6,-4958.979403336741,8,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
7,-4935.50769869672,9,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
8,-4916.863258844632,10,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
9,-4909.092768342206,11,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
10,-4858.784051090034,12,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
11,-4840.521868688258,13,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
12,-4806.522690894743,14,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
13,-4795.720181482093,15,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
14,-4818.80924355388,16,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
15,-4808.369528456865,17,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
16,-4777.784930425921,18,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
17,-4785.7425982699915,19,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
18,-4786.551668034257,20,ZFM-03323,605aaf5d-9a95-4c2d-8cb9-dccf596c6452
0,-15531.511298665815,2,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
1,-15001.816464586613,3,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
2,-14775.416012621039,4,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
3,-14611.519210325767,5,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
4,-14510.093122142123,6,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
5,-14354.515274468431,7,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
6,-14293.29284597209,8,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
7,-14164.290593099622,9,ZFM-03323,f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98
