,log_likelihood,n_states,region,subject,pid
16,-21797.897090001068,18,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
17,-21741.57590404384,19,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
18,-21714.8481842175,20,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
0,-81904.49259676196,2,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
1,-80421.28720741863,3,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
2,-79980.83095043697,4,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
3,-79515.21840356922,5,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
4,-79321.36129052777,6,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
5,-79038.15744683438,7,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
6,-78702.4351108413,8,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
7,-78624.39102763435,9,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
8,-78319.69669849392,10,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
9,-78228.11673218934,11,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
10,-77873.02502125733,12,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
11,-77901.68582713713,13,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
12,-77748.25892320598,14,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
13,-77617.00380851518,15,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
14,-77433.08797317283,16,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
15,-77347.48247688127,17,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
16,-77279.9166547013,18,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
17,-77247.2647394358,19,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
18,-77098.40857852754,20,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
0,-54591.60869437946,2,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
1,-53143.543727954544,3,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
2,-51493.13312089944,4,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
3,-50643.897858310025,5,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
4,-49143.15917758195,6,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
5,-48635.759872159935,7,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
6,-48169.27996283663,8,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
7,-47928.1574790699,9,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
8,-47495.185060284784,10,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
9,-47219.56816374446,11,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
10,-47098.576966640736,12,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
11,-47163.60978615099,13,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
12,-46964.1653724655,14,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
13,-46748.17201961752,15,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
14,-46992.58321705329,16,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
15,-46441.89851620523,17,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
16,-46114.11194241888,18,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
17,-46173.865228837705,19,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
18,-46002.106818067055,20,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
0,-171462.2533880941,2,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
1,-157239.0140264537,3,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
2,-152670.44261455917,4,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
3,-149318.12984192246,5,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
4,-148131.71494291758,6,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
5,-146941.2562406951,7,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
6,-145757.48585801641,8,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
7,-144317.91447701966,9,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
8,-143481.84910793873,10,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
9,-141995.85235727904,11,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
10,-142610.5205118752,12,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
11,-141489.62664168762,13,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
12,-139831.06953787862,14,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
13,-141125.04642424698,15,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
14,-140082.87944697376,16,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
15,-139886.78933943587,17,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
16,-139115.03446221145,18,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
17,-138694.63426957285,19,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
18,-139553.68672197385,20,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
0,-151209.79958356454,2,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
1,-145322.5480325435,3,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
2,-142039.24566844536,4,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
3,-140963.61582434314,5,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
4,-140355.4471015542,6,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
5,-139375.4451024539,7,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
6,-138832.9840291925,8,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
7,-138365.50102441147,9,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
8,-137818.66910363294,10,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
9,-137640.0856432899,11,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
10,-137372.2968278999,12,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
11,-136956.61943498888,13,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
12,-136887.51194351853,14,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
13,-136641.9852028795,15,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
14,-136520.05313848134,16,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
15,-136197.14077628512,17,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
16,-136108.8636342302,18,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
17,-135834.89654987262,19,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
18,-135617.45898195312,20,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
0,-45647.03585940159,2,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
1,-43500.09944335669,3,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
2,-42218.12854905643,4,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
3,-41359.08911450719,5,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
4,-40847.23960610392,6,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
5,-40488.603071408994,7,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
6,-40057.721850060654,8,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
7,-39686.89525456201,9,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
8,-39457.67214802199,10,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
9,-39204.54056385802,11,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
10,-38999.52256949196,12,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
11,-38740.675757806086,13,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
12,-38688.61640011939,14,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
13,-38350.3060446147,15,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
14,-38371.65795339006,16,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
15,-38301.35319425287,17,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
16,-38187.98827379959,18,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
17,-38001.57328653085,19,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
18,-37852.156128966824,20,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
