,log_likelihood,n_states,region,subject,pid
6,-30260.034000668245,8,Thalamus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
7,-30288.635946669623,9,Thalamus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
8,-30161.518322524873,10,Thalamus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
9,-30298.302976087478,11,Thalamus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
10,-30302.812035605155,12,Thalamus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
11,-30135.737539687187,13,Thalamus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
12,-30293.93787568025,14,Thalamus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
13,-30277.29820584553,15,Thalamus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
14,-30233.916159992412,16,Thalamus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
15,-30195.64473336948,17,Thalamus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
16,-30158.64676498618,18,Thalamus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
17,-30263.869364491602,19,Thalamus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
18,-30334.639905339696,20,Thalamus,ZFM-04300,6b68ff0d-9014-4a81-b2c2-915ddfdba3a3
0,-4900.2483429556005,2,Frontal,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
1,-4837.141127769926,3,Frontal,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
2,-4795.775905718148,4,Frontal,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
3,-4774.125446146777,5,Frontal,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
4,-4793.021876989602,6,Frontal,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
5,-4762.172700056446,7,Frontal,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
6,-4767.352633097944,8,Frontal,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
7,-4765.705966347195,9,Frontal,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
8,-4767.862486832264,10,Frontal,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
9,-4761.034233663332,11,Frontal,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
10,-4708.90964131442,12,Frontal,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
11,-4736.4085283008935,13,Frontal,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
12,-4750.372048760319,14,Frontal,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
13,-4755.77940313463,15,Frontal,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
14,-4746.719879365864,16,Frontal,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
15,-4729.762891945743,17,Frontal,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
16,-4745.777916055351,18,Frontal,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
17,-4755.941287996267,19,Frontal,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
18,-4768.198273995645,20,Frontal,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
0,-4142.4214378590195,2,Striatum,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
1,-4088.8051622784724,3,Striatum,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
2,-4070.79160817329,4,Striatum,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
3,-4035.2898254578513,5,Striatum,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
4,-4008.025108945937,6,Striatum,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
5,-3972.9523423438204,7,Striatum,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
6,-4031.5775527067944,8,Striatum,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
7,-3980.5940168839497,9,Striatum,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
8,-3978.108560637639,10,Striatum,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
9,-3938.1371787028943,11,Striatum,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
10,-3987.809801037451,12,Striatum,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
11,-4017.7904851374637,13,Striatum,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
12,-3996.83031337905,14,Striatum,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
13,-3971.317660317703,15,Striatum,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
14,-4062.694665863253,16,Striatum,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
15,-3984.5982822010105,17,Striatum,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
16,-4029.285655003411,18,Striatum,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
17,-4062.0941565725825,19,Striatum,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
18,-4083.4278927723994,20,Striatum,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b
0,-1825.9610739664547,2,Sensory,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
1,-1800.1663822471571,3,Sensory,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
2,-1787.593480322087,4,Sensory,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
3,-1780.9186566505978,5,Sensory,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
4,-1766.8558624783057,6,Sensory,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
5,-1766.5274313480318,7,Sensory,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
6,-1768.0389051442578,8,Sensory,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
7,-1760.1818009600374,9,Sensory,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
8,-1754.8163817425104,10,Sensory,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
9,-1754.4082014237974,11,Sensory,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
10,-1750.6071900137658,12,Sensory,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
11,-1754.7978065376562,13,Sensory,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
12,-1756.6137605500967,14,Sensory,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
13,-1754.2697404018109,15,Sensory,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
14,-1751.8860197259662,16,Sensory,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
15,-1758.7963747297733,17,Sensory,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
16,-1771.9972280386216,18,Sensory,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
17,-1759.9286856195317,19,Sensory,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
18,-1759.2511895318062,20,Sensory,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
0,-6348.141428060005,2,Striatum,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
1,-6282.807906428276,3,Striatum,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
2,-6252.835999713992,4,Striatum,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
3,-6251.344164958199,5,Striatum,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
4,-6171.002311573779,6,Striatum,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
5,-6238.888402736794,7,Striatum,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
6,-6191.836871388006,8,Striatum,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
7,-6185.429328472209,9,Striatum,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
8,-6165.3435710395215,10,Striatum,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
9,-6173.946486436971,11,Striatum,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
10,-6196.5569013706345,12,Striatum,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
11,-6174.988199381367,13,Striatum,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
12,-6195.620773897867,14,Striatum,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
13,-6213.102818747444,15,Striatum,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
14,-6196.3348883856,16,Striatum,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
15,-6173.839149848281,17,Striatum,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
16,-6215.195395999084,18,Striatum,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
17,-6171.254768520029,19,Striatum,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
18,-6193.568695950475,20,Striatum,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80
0,-4272.601020869303,2,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
1,-4161.999027464167,3,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
2,-4128.815173273162,4,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
3,-4128.316696307223,5,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
4,-4096.720223500275,6,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
5,-4071.0682417698144,7,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
6,-4052.6549997296233,8,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
7,-4058.6653714375484,9,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
8,-4060.362922941073,10,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
9,-4048.012866764475,11,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
10,-4055.829356153815,12,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
11,-4043.164317799113,13,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
12,-4046.454675923569,14,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
13,-4063.328961545056,15,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
14,-4042.4180252087885,16,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
15,-4078.3520309086575,17,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
16,-4054.058211294074,18,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
17,-4048.054758621897,19,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
18,-4048.2090442030994,20,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
0,-19549.64073733915,2,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
1,-19463.02988966511,3,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
2,-19330.86615651315,4,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
3,-19297.664124597362,5,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
4,-19213.00792627829,6,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
5,-19186.259292549155,7,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
6,-19096.873066453463,8,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
7,-19119.695324144694,9,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
8,-19152.903705613873,10,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
9,-19121.540144182436,11,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
10,-19104.30122171639,12,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
11,-19104.297429766717,13,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
12,-19080.67537558915,14,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
13,-19133.06578036738,15,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
14,-19078.590941991457,16,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
15,-19089.894280170254,17,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
16,-19111.516475592223,18,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
17,-19072.30200188155,19,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
18,-19042.02047931929,20,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
0,-34721.174042990744,2,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
1,-34391.76102729892,3,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
2,-34126.032315869204,4,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
3,-33996.42372761582,5,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
4,-33834.52598819032,6,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
5,-33732.976629773206,7,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
6,-33789.26120272394,8,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
7,-33567.78181041193,9,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
8,-33362.72587019916,10,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
9,-33310.68915227847,11,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
10,-33307.13251482671,12,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
11,-33400.773218604176,13,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
12,-33214.84680691521,14,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
13,-33376.523577152606,15,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
14,-33297.00323877955,16,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
15,-33198.42694350252,17,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
16,-33168.76612778606,18,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
17,-33235.260894518186,19,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
18,-33079.863819145314,20,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
0,-10015.670816779679,2,Frontal,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
1,-9906.710490364621,3,Frontal,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
2,-9876.56026295052,4,Frontal,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
3,-9808.191760128959,5,Frontal,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
4,-9730.340819502304,6,Frontal,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
5,-9709.387872616333,7,Frontal,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
6,-9715.56188694339,8,Frontal,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
7,-9668.242118752703,9,Frontal,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
8,-9679.328659319173,10,Frontal,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
9,-9670.88238902656,11,Frontal,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
10,-9644.77559991478,12,Frontal,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
11,-9647.795726955856,13,Frontal,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
12,-9609.442164379645,14,Frontal,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
13,-9661.840374247306,15,Frontal,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
14,-9608.031136655904,16,Frontal,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
15,-9595.549910585456,17,Frontal,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
16,-9569.270379571932,18,Frontal,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
17,-9614.61894651203,19,Frontal,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
18,-9577.83939418789,20,Frontal,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
0,-3902.7416786414765,2,Sensory,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
1,-3851.9300099920574,3,Sensory,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
2,-3806.7768137137605,4,Sensory,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
3,-3788.891765075791,5,Sensory,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
4,-3732.4081072791037,6,Sensory,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
5,-3750.919893262398,7,Sensory,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
6,-3728.566775295732,8,Sensory,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
7,-3711.8546155500467,9,Sensory,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
8,-3725.551890024546,10,Sensory,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
9,-3714.055936526304,11,Sensory,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
10,-3720.581955990233,12,Sensory,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
11,-3714.1771459260553,13,Sensory,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
12,-3727.2824415152513,14,Sensory,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
13,-3694.694091194246,15,Sensory,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
14,-3684.6063663455275,16,Sensory,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
15,-3705.150270645672,17,Sensory,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
16,-3698.455797529159,18,Sensory,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
17,-3701.6801884450633,19,Sensory,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
18,-3708.5275380892867,20,Sensory,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
0,-8699.052379035991,2,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
1,-8503.05889018637,3,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
2,-8412.647553001569,4,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
3,-8373.624297420438,5,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
4,-8336.567016133522,6,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
5,-8285.296819477784,7,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
6,-8271.515646061598,8,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
7,-8206.897474661406,9,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
8,-8243.202814816763,10,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
9,-8202.49340086693,11,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
10,-8201.240987588368,12,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
11,-8163.054351234392,13,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
12,-8215.51677086186,14,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
13,-8173.122251447428,15,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
14,-8229.929450608535,16,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
15,-8206.152563703574,17,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
16,-8204.658200474487,18,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
17,-8228.688913513754,19,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
18,-8203.51217449173,20,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
0,-15445.219344625348,2,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
1,-15154.879211627558,3,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
2,-15092.779498246104,4,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
3,-14945.602384964157,5,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
4,-14990.44683491158,6,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
5,-14896.207782181633,7,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
6,-14884.127131405367,8,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
7,-14829.13142336156,9,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
8,-14786.899669404376,10,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
9,-14838.451769442292,11,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
10,-14836.797598186711,12,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
11,-14777.49691271301,13,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
12,-14740.838551375171,14,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
13,-14754.004115736854,15,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
14,-14857.473810091455,16,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
15,-14814.759910734465,17,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
16,-14771.655434198987,18,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
17,-14809.770060014875,19,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
18,-14708.415222342508,20,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
0,-3271.359598069036,2,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
1,-3261.0271849803894,3,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
2,-3244.975658413384,4,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
3,-3230.006972555195,5,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
4,-3217.5594296343043,6,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
5,-3241.6942688255185,7,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
6,-3261.6867341854404,8,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
7,-3236.394665288447,9,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
8,-3242.4514644551055,10,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
9,-3186.331649309225,11,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
10,-3244.2383342354005,12,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
11,-3259.32994156294,13,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
12,-3248.9990587160796,14,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
13,-3243.1391032788183,15,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
14,-3252.2463022955435,16,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
15,-3255.102788288552,17,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
16,-3326.780790285643,18,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
17,-3248.3478203578725,19,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
18,-3253.060092727639,20,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
0,-1076.5590039795752,2,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
1,-1064.9533973913808,3,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
2,-1045.791448450577,4,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
3,-1066.4090818424784,5,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
4,-1050.3818896362968,6,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
5,-1048.8157395084218,7,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
6,-1027.571335283618,8,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
7,-1031.822915359528,9,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
8,-1015.0743390086418,10,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
9,-1033.252174706243,11,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
10,-1008.8277354248354,12,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
11,-1005.9827941310308,13,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
12,-1017.808156059687,14,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
13,-1007.7305909091278,15,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
14,-1003.2790149946162,16,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
15,-1008.2941836141982,17,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
16,-1006.9902310421234,18,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
17,-1014.8685558228792,19,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
