,time,r,dist,perc,region1,region2,opto,region_pair,subject,date,probe
18,2.7000000000000015,0.22999217148458137,4.47213595499958,0.6,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
19,2.9000000000000012,0.2414022747926338,4.47213595499958,0.6,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
20,3.100000000000002,0.2802242691589024,4.47213595499958,0.6,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
21,3.300000000000001,0.22798037629377654,4.47213595499958,0.6,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
22,3.5000000000000013,0.24000186631813916,4.358898943540674,0.62,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
23,3.7000000000000015,0.40901726513373016,3.872983346207417,0.7,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
24,3.9000000000000017,0.3515520295364293,4.123105625617661,0.66,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
0,-0.9,0.14067598969066597,4.795831523312719,0.54,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
1,-0.7,0.01435768307513158,5.0990195135927845,0.48,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
2,-0.4999999999999999,0.12588092716777013,4.795831523312719,0.54,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
3,-0.2999999999999998,0.12075557676046031,4.898979485566356,0.52,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
4,-0.09999999999999976,0.03932435540536477,5.0,0.5,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
5,0.10000000000000042,0.12075557676046034,4.898979485566356,0.52,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
6,0.3000000000000004,-0.1622653062718685,5.477225575051661,0.4,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
7,0.5000000000000003,-0.14448690781050183,5.385164807134504,0.42,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
8,0.7000000000000005,0.09172492321316789,4.898979485566356,0.52,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
9,0.9000000000000007,0.17291712531127051,4.69041575982343,0.56,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
10,1.100000000000001,1.0408340855860843e-17,5.0,0.5,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
11,1.3000000000000007,0.013521231905247288,5.0,0.5,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
12,1.5000000000000009,0.10482848367219184,4.795831523312719,0.54,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
13,1.700000000000001,0.1349657728646239,4.69041575982343,0.56,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
14,1.9000000000000008,0.05337605126836237,4.898979485566356,0.52,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
15,2.100000000000001,0.11316883795510563,4.795831523312719,0.54,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
16,2.300000000000001,0.30550504633038933,4.242640687119285,0.64,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
17,2.5000000000000013,0.28022426915890253,4.242640687119285,0.64,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
18,2.7000000000000015,0.25870473063286237,4.47213595499958,0.6,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
19,2.9000000000000012,0.16621779252363889,4.58257569495584,0.58,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
20,3.100000000000002,0.27925394716486507,4.358898943540674,0.62,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
21,3.300000000000001,0.14448690781050183,4.58257569495584,0.58,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
22,3.5000000000000013,0.32732683535398865,4.358898943540674,0.62,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
23,3.7000000000000015,-0.13754298890209773,5.196152422706632,0.46,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
24,3.9000000000000017,-0.16062673774273062,5.385164807134504,0.42,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-04820,2022-09-15,probe00
0,-0.9,0.25222518089677615,4.358898943540674,0.62,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
1,-0.7,0.3798701298701298,4.0,0.68,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
2,-0.4999999999999999,0.23152709359605908,4.47213595499958,0.6,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
3,-0.2999999999999998,0.12869789041755744,4.795831523312719,0.54,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
4,-0.09999999999999976,0.13499317076871198,4.47213595499958,0.6,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
5,0.10000000000000042,0.23055616708169394,3.3166247903554,0.78,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
6,0.3000000000000004,0.4565217391304348,2.0,0.92,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
7,0.5000000000000003,0.4791666666666667,1.4142135623730951,0.96,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
8,0.7000000000000005,0.48445214165180484,1.7320508075688772,0.94,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
9,0.9000000000000007,0.6998542122237652,1.0,0.98,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
10,1.100000000000001,0.6998542122237652,1.0,0.98,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
11,1.3000000000000007,,1.0,0.98,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
12,1.5000000000000009,-0.02040816326530612,1.4142135623730951,0.96,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
13,1.700000000000001,0.807946642902721,1.0,0.98,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
14,1.9000000000000008,0.5463415171352692,1.7320508075688772,0.94,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
15,2.100000000000001,0.7565274077488415,2.0,0.92,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
16,2.300000000000001,0.7928677913256956,2.23606797749979,0.9,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
17,2.5000000000000013,0.7261065256909462,2.6457513110645907,0.86,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
18,2.7000000000000015,0.6625403633571169,3.0,0.82,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
19,2.9000000000000012,0.8721573059637651,1.7320508075688772,0.94,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
20,3.100000000000002,0.46950183646357513,3.605551275463989,0.74,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
21,3.300000000000001,0.5040302036234264,3.4641016151377544,0.76,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
22,3.5000000000000013,0.5216955557265006,3.7416573867739413,0.72,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
23,3.7000000000000015,0.35823429541595925,4.242640687119285,0.64,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
24,3.9000000000000017,0.31917252681128716,4.242640687119285,0.64,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
0,-0.9,0.06189844605901729,4.69041575982343,0.56,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
1,-0.7,-0.05004917960682788,5.196152422706632,0.46,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
2,-0.4999999999999999,-0.09172492321316786,5.0990195135927845,0.48,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
3,-0.2999999999999998,-0.16051447078102563,5.196152422706632,0.46,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
4,-0.09999999999999976,0.1422687581682794,4.47213595499958,0.6,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
5,0.10000000000000042,0.025719655159054174,4.795831523312719,0.54,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
6,0.3000000000000004,0.180144173030723,4.69041575982343,0.56,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
7,0.5000000000000003,0.09995966245494393,4.69041575982343,0.56,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
8,0.7000000000000005,0.20583232685540795,4.123105625617661,0.66,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
9,0.9000000000000007,0.10416866586009996,4.69041575982343,0.56,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
10,1.100000000000001,-0.10206207261596571,5.0990195135927845,0.48,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
11,1.3000000000000007,-0.04559607525875531,5.0990195135927845,0.48,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
12,1.5000000000000009,-0.04120428217151646,5.0990195135927845,0.48,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
13,1.700000000000001,-0.10409320229470409,5.0990195135927845,0.48,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
14,1.9000000000000008,0.05004917960682788,4.795831523312719,0.54,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
15,2.100000000000001,-0.008756782291545528,5.0990195135927845,0.48,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
16,2.300000000000001,-0.14281879709270032,5.196152422706632,0.46,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
17,2.5000000000000013,-0.18731716231633883,5.385164807134504,0.42,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
18,2.7000000000000015,0.025719655159054156,4.795831523312719,0.54,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
19,2.9000000000000012,-0.045045194268517455,4.69041575982343,0.56,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-04820,2022-09-16,probe00
