,log_likelihood,n_states,subject,pid,region
15,-5092.292232163118,17,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Amygdala
16,-5081.76211399493,18,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Amygdala
17,-5090.794935598663,19,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Amygdala
18,-5083.222932920578,20,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Amygdala
0,-356.3075317897754,2,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Sensory cortex
1,-347.84559251388134,3,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Sensory cortex
2,-350.8637956830191,4,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Sensory cortex
3,-327.45833720190603,5,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Sensory cortex
4,-330.85213346543696,6,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Sensory cortex
5,-331.73835571901105,7,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Sensory cortex
6,-327.21410084780206,8,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Sensory cortex
7,-338.37661052700463,9,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Sensory cortex
8,-323.6492454094688,10,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Sensory cortex
9,-326.6421321164519,11,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Sensory cortex
10,-333.9822713125932,12,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Sensory cortex
11,-323.0892281944101,13,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Sensory cortex
12,-320.8555147203761,14,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Sensory cortex
13,-331.12206403838314,15,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Sensory cortex
14,-333.9281183758364,16,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Sensory cortex
15,-328.42137415692787,17,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Sensory cortex
16,-331.42962000560345,18,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Sensory cortex
17,-335.93108472237145,19,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Sensory cortex
18,-323.9633424001771,20,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Sensory cortex
0,-2056.7778341839125,2,ZFM-05169,ace3941b-b1e9-42eb-9a22-44986857adc0,Frontal cortex
1,-1847.7311482895227,3,ZFM-05169,ace3941b-b1e9-42eb-9a22-44986857adc0,Frontal cortex
2,-1783.7127589508502,4,ZFM-05169,ace3941b-b1e9-42eb-9a22-44986857adc0,Frontal cortex
3,-1767.634863643246,5,ZFM-05169,ace3941b-b1e9-42eb-9a22-44986857adc0,Frontal cortex
4,-1769.3461648551863,6,ZFM-05169,ace3941b-b1e9-42eb-9a22-44986857adc0,Frontal cortex
5,-1759.8233978602527,7,ZFM-05169,ace3941b-b1e9-42eb-9a22-44986857adc0,Frontal cortex
6,-1758.7660488677654,8,ZFM-05169,ace3941b-b1e9-42eb-9a22-44986857adc0,Frontal cortex
7,-1728.5066197693093,9,ZFM-05169,ace3941b-b1e9-42eb-9a22-44986857adc0,Frontal cortex
8,-1733.1300645679123,10,ZFM-05169,ace3941b-b1e9-42eb-9a22-44986857adc0,Frontal cortex
9,-1766.976998697458,11,ZFM-05169,ace3941b-b1e9-42eb-9a22-44986857adc0,Frontal cortex
10,-1747.3188662994635,12,ZFM-05169,ace3941b-b1e9-42eb-9a22-44986857adc0,Frontal cortex
11,-1775.3793716177365,13,ZFM-05169,ace3941b-b1e9-42eb-9a22-44986857adc0,Frontal cortex
12,-1752.3263635505014,14,ZFM-05169,ace3941b-b1e9-42eb-9a22-44986857adc0,Frontal cortex
13,-1735.7600133168853,15,ZFM-05169,ace3941b-b1e9-42eb-9a22-44986857adc0,Frontal cortex
14,-1758.056345960631,16,ZFM-05169,ace3941b-b1e9-42eb-9a22-44986857adc0,Frontal cortex
15,-1743.8445127813852,17,ZFM-05169,ace3941b-b1e9-42eb-9a22-44986857adc0,Frontal cortex
16,-1742.707322204497,18,ZFM-05169,ace3941b-b1e9-42eb-9a22-44986857adc0,Frontal cortex
17,-1733.5183129638176,19,ZFM-05169,ace3941b-b1e9-42eb-9a22-44986857adc0,Frontal cortex
18,-1743.9530720534167,20,ZFM-05169,ace3941b-b1e9-42eb-9a22-44986857adc0,Frontal cortex
