,p_state,state,time,subject,pid,region
33,0.02708503462986852,0,2.350000000000004,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
34,0.03506390401699048,0,2.4500000000000037,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
35,0.0424998327390103,0,2.5500000000000034,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
36,0.041874313623297715,0,2.650000000000004,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
37,0.030756003762185822,0,2.7500000000000044,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
38,0.021082499160906383,0,2.850000000000004,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
39,0.014263376228239737,0,2.9500000000000037,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
40,0.007278368769623541,0,3.0500000000000043,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
41,0.008352838093053039,0,3.150000000000005,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
42,0.020093990457385216,0,3.2500000000000044,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
43,0.032914965370131485,0,3.350000000000004,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
44,0.03999464677501541,0,3.4500000000000046,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
45,0.046902406940082686,0,3.550000000000005,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
46,0.057563736756000766,0,3.650000000000005,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
47,0.059631384519053504,0,3.7500000000000044,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
48,0.04492538953304035,0,3.850000000000005,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
49,0.030415816120003703,0,3.9500000000000055,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
0,0.10313676386149764,1,-0.9499999999999991,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
1,0.10366561590733271,1,-0.849999999999999,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
2,0.09972873507781355,1,-0.7499999999999989,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
3,0.0929069355326546,1,-0.6499999999999988,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
4,0.08009399045738522,1,-0.5499999999999987,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
5,0.06835016148056075,1,-0.4499999999999986,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
6,0.06718170169974604,1,-0.34999999999999853,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
7,0.0729096121451469,1,-0.24999999999999845,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
8,0.07272966106785335,1,-0.14999999999999836,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
9,0.0647481150682391,1,-0.04999999999999827,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
10,0.05515789447437569,1,0.05000000000000182,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
11,0.046104555763824245,1,0.1500000000000019,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
12,0.041267803463184524,1,0.250000000000002,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
13,0.04135108747060055,1,0.3500000000000021,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
14,0.04709306446734541,1,0.4500000000000022,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
15,0.058828863606692997,1,0.5500000000000023,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
16,0.06680773299381494,1,0.6500000000000024,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
