,time,p_state_change,p_down_state_change,p_up_state_change,region,subject,pid
17,2.5,0.08951580831480652,0.09075418737742176,0.08951580831480652,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
18,2.7,0.1059444920458591,0.08839350187180216,0.1059444920458591,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
19,2.9000000000000004,0.11801620173601515,0.08026070584025549,0.11801620173601515,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
20,3.1,0.11997360499032583,0.07671157656589653,0.11997360499032583,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
21,3.3000000000000003,0.09774904105827892,0.09872662686750476,0.09774904105827892,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
22,3.5,0.06898975818157888,0.12451353210794791,0.06898975818157888,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
23,3.7,0.05979256279605423,0.10947778485403142,0.05979256279605423,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
24,3.9000000000000004,0.0678112467681586,0.08477493193260402,0.0678112467681586,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
0,-0.9,0.011658357469395596,0.017530271957807833,0.011658357469395596,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
1,-0.7000000000000001,0.015336359877384893,0.016367507146418967,0.015336359877384893,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
2,-0.5,0.01936743657465389,0.011392582106270376,0.01936743657465389,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
3,-0.30000000000000004,0.020981475427849172,0.010408441099890451,0.020981475427849172,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
