,time,r_mean,r_permut,region1,region2,region_pair,subject,date,probe
31,2.349999999999999,6.365419994940653e-05,0.3201268404161538,Sensory cortex,Midbrain,Midbrain-Sensory cortex,ZFM-04811,2022-11-08,probe00
32,2.4499999999999993,-0.001072507009277234,0.34766139709646315,Sensory cortex,Midbrain,Midbrain-Sensory cortex,ZFM-04811,2022-11-08,probe00
33,2.5499999999999994,-0.0022924681461962415,0.37197327943041036,Sensory cortex,Midbrain,Midbrain-Sensory cortex,ZFM-04811,2022-11-08,probe00
34,2.6499999999999995,-0.002822476360868076,0.3387909102291956,Sensory cortex,Midbrain,Midbrain-Sensory cortex,ZFM-04811,2022-11-08,probe00
35,2.749999999999999,-0.004046694348022402,0.3715056957531179,Sensory cortex,Midbrain,Midbrain-Sensory cortex,ZFM-04811,2022-11-08,probe00
36,2.849999999999999,-0.002560518718318266,0.3686719427809737,Sensory cortex,Midbrain,Midbrain-Sensory cortex,ZFM-04811,2022-11-08,probe00
37,2.9499999999999993,-0.0018248969516069088,0.352737633984974,Sensory cortex,Midbrain,Midbrain-Sensory cortex,ZFM-04811,2022-11-08,probe00
38,3.049999999999999,0.0005421191353270984,0.2951719089941229,Sensory cortex,Midbrain,Midbrain-Sensory cortex,ZFM-04811,2022-11-08,probe00
39,3.149999999999999,0.0062591476533732805,0.3673995521166247,Sensory cortex,Midbrain,Midbrain-Sensory cortex,ZFM-04811,2022-11-08,probe00
40,3.249999999999999,0.006231274405707635,0.3305889542516854,Sensory cortex,Midbrain,Midbrain-Sensory cortex,ZFM-04811,2022-11-08,probe00
41,3.3499999999999988,-0.0003589943200099247,0.32890396995616167,Sensory cortex,Midbrain,Midbrain-Sensory cortex,ZFM-04811,2022-11-08,probe00
42,3.4499999999999993,-0.0009776046926920337,0.3079933154127012,Sensory cortex,Midbrain,Midbrain-Sensory cortex,ZFM-04811,2022-11-08,probe00
43,3.549999999999999,-0.0013035991016790466,0.30846561882832735,Sensory cortex,Midbrain,Midbrain-Sensory cortex,ZFM-04811,2022-11-08,probe00
44,3.6499999999999986,0.0003856994736777729,0.33959233104542197,Sensory cortex,Midbrain,Midbrain-Sensory cortex,ZFM-04811,2022-11-08,probe00
45,3.749999999999999,0.001911544453631098,0.3588007302975211,Sensory cortex,Midbrain,Midbrain-Sensory cortex,ZFM-04811,2022-11-08,probe00
0,-0.75,-0.002600346162211963,0.1508034985353944,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
1,-0.65,-0.0042424385621768375,0.1886906234549744,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
2,-0.55,-0.001994697647254956,0.22596239914431568,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
3,-0.45000000000000007,-0.00033701395335380095,0.21700821368218087,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
4,-0.3500000000000001,0.0011183824646983675,0.2424793765066396,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
5,-0.2500000000000001,-0.0023389685660648103,0.16337950013650596,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
6,-0.15000000000000013,-0.0036314075958067595,0.1367196519609059,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
7,-0.050000000000000155,-0.0025067318295351362,0.2146972912955702,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
8,0.04999999999999982,-0.0029567159316945184,0.2200640847468472,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
9,0.1499999999999998,0.0010830204516714165,0.20202581365978028,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
10,0.24999999999999978,0.006093140882743759,0.2070691040952632,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
11,0.34999999999999964,0.008241919147557801,0.1724343932831389,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
12,0.44999999999999973,0.005853226787058886,0.20942669464753888,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
13,0.5499999999999998,0.004922193443263687,0.1982646078349593,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
14,0.6499999999999997,0.003371562835959194,0.19829777458106473,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
15,0.7499999999999996,-0.00016501847970047548,0.20601472557753367,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
16,0.8499999999999996,-0.001168977559710873,0.21558677223049302,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
17,0.9499999999999997,-0.0003247440260997008,0.17958873317442597,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
18,1.0499999999999996,0.0002450800861373654,0.1645574003131573,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
19,1.1499999999999995,-0.0009853279449055317,0.12068685102920677,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
20,1.2499999999999996,-0.0025439522742912632,0.1633499907699471,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
21,1.3499999999999996,-0.0002944429625964287,0.13913709387732703,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
22,1.4499999999999993,0.001246174856000714,0.16190110763813206,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
23,1.5499999999999994,-0.0013398806303851595,0.21924012014299749,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
24,1.6499999999999995,-0.00019822654201084113,0.207708318610706,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
25,1.7499999999999996,-0.0023350313217434544,0.14615952285145195,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
26,1.8499999999999996,-0.0031350151457238073,0.12463203320938598,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
27,1.9499999999999993,-0.002215173839661122,0.13172711473132254,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
28,2.0499999999999994,-0.0024006780829489024,0.15268835612181342,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
29,2.1499999999999995,-0.002363231561892345,0.20202601709039064,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
30,2.249999999999999,-0.002304450173213151,0.2290508599146742,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
31,2.349999999999999,-0.003935568172286978,0.19641287889209033,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
32,2.4499999999999993,-0.002719862968924078,0.29324614580955055,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
33,2.5499999999999994,-0.00499301330257473,0.2260703431562007,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
34,2.6499999999999995,-0.005777568085482131,0.21391108431459838,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
35,2.749999999999999,-0.003795318258813883,0.21608827211683296,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
36,2.849999999999999,-0.0032132060971227622,0.2394248695161892,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
37,2.9499999999999993,-0.0019125054650996922,0.18644256175577967,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
38,3.049999999999999,-0.002089531668181508,0.16191694010183158,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
39,3.149999999999999,-0.0009714809023575363,0.17540174058689276,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
40,3.249999999999999,-0.002345540693087008,0.17041222809282724,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
41,3.3499999999999988,-0.0005153424707235454,0.1430818880259149,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
42,3.4499999999999993,0.0017871796482203015,0.10631864143584782,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
43,3.549999999999999,0.0009214021914718152,0.13365979356207472,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
44,3.6499999999999986,-0.0020041725661738884,0.1524044878425223,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
45,3.749999999999999,-0.0011851555054001777,0.21962629846274054,Thalamus,Midbrain,Midbrain-Thalamus,ZFM-04811,2022-11-08,probe00
0,-0.75,-0.007435082723261403,0.23358735774568082,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
1,-0.65,-0.00848753027810789,0.22120679085627168,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
2,-0.55,-0.0065979138072781995,0.21686270083380235,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
3,-0.45000000000000007,-0.003339302317236555,0.24809617678857304,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
4,-0.3500000000000001,0.0021323097619601527,0.2708831112327918,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
5,-0.2500000000000001,0.007565760442787768,0.3192036171434201,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
6,-0.15000000000000013,0.007854561990872986,0.3273245123614515,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
7,-0.050000000000000155,0.005772143239627004,0.3419566587252115,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
8,0.04999999999999982,0.0019021241459417598,0.3468391911458514,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
9,0.1499999999999998,-0.005469030545397067,0.294878233827591,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
10,0.24999999999999978,-0.009596056608988185,0.2577954314021311,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
11,0.34999999999999964,-0.011743150602091742,0.23697025672830854,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
12,0.44999999999999973,-0.008813284557293926,0.24315176899683857,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
13,0.5499999999999998,0.004051240600140003,0.21556056384887942,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
14,0.6499999999999997,-0.0019246512077845906,0.32542853821325884,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
15,0.7499999999999996,-0.004999071914963698,0.29484814651112756,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
16,0.8499999999999996,-0.005219527174415052,0.31182013544569737,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
17,0.9499999999999997,-0.001183474788442331,0.3345700466468104,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
18,1.0499999999999996,-0.00021346145121422085,0.3683058790110842,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
19,1.1499999999999995,0.00421557140036249,0.32247277594188767,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
20,1.2499999999999996,0.0028531405925047598,0.3699404988910634,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
21,1.3499999999999996,0.0016493637358207722,0.36152850043605783,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
22,1.4499999999999993,-4.423019993226148e-05,0.3381220231227976,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
23,1.5499999999999994,0.00131271237830341,0.35526439913329694,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
24,1.6499999999999995,0.002387146353166673,0.3550185375523592,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
25,1.7499999999999996,0.005275312899610077,0.3915695996025254,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
26,1.8499999999999996,0.003933369910340418,0.3869438311562368,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
27,1.9499999999999993,0.001512103030787851,0.3543814162054482,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
28,2.0499999999999994,-0.0007593094430575367,0.3495394916714321,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
29,2.1499999999999995,0.001985262859221951,0.36415301348620543,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
30,2.249999999999999,-0.0027543127889272773,0.3045347248655805,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
31,2.349999999999999,-0.004355374864355857,0.30198906750564497,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
32,2.4499999999999993,-0.005268620409609706,0.2807868638131918,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
33,2.5499999999999994,-0.0028021409354902446,0.2918227826899589,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
34,2.6499999999999995,0.0005979963103983414,0.27321031090464415,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
35,2.749999999999999,0.0008251829663302555,0.27646301725785016,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
36,2.849999999999999,0.0015995436423371725,0.31107716266941593,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
37,2.9499999999999993,0.0010515656069804088,0.32725312286932123,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
38,3.049999999999999,0.00160414900804119,0.3283534782576332,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
39,3.149999999999999,-0.0006768902441344245,0.2878430870167086,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
40,3.249999999999999,0.0028350148965246946,0.3040770705372569,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
41,3.3499999999999988,0.0032941869829870513,0.2552069154871724,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
42,3.4499999999999993,0.000676331419410124,0.262534883536069,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
43,3.549999999999999,-6.061484131897927e-05,0.31209905646202785,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
44,3.6499999999999986,0.000918394236311844,0.3457032630419505,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
45,3.749999999999999,-0.002152550455399412,0.35006671266134387,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-04811,2022-11-08,probe00
0,-0.75,-0.007103049465894728,0.15249474899167328,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
1,-0.65,-0.006505731273357853,0.15788825954916716,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
2,-0.55,-0.00945478959935995,0.1604015178293047,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
3,-0.45000000000000007,-0.009557286554723501,0.12603826018376305,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
4,-0.3500000000000001,-0.00393055476352696,0.15049552108413394,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
5,-0.2500000000000001,-0.003003079076710521,0.16872700384496106,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
6,-0.15000000000000013,-0.004542587912206833,0.22715911259244842,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
7,-0.050000000000000155,-0.0027785889528730116,0.24452326082112394,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
8,0.04999999999999982,-0.004483652169709026,0.16457564189253346,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
9,0.1499999999999998,-0.007692664896944108,0.1596800771072375,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
10,0.24999999999999978,-0.007977072963133679,0.129453746053035,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
11,0.34999999999999964,-0.004661879955145234,0.17244622032638268,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
12,0.44999999999999973,-0.0037488481973063535,0.18261343899972265,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
13,0.5499999999999998,-0.0003406427103347267,0.12122986325038343,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
14,0.6499999999999997,-0.0018283039239958975,0.13730160776581637,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
15,0.7499999999999996,-0.003081501740426916,0.15071246706854613,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
16,0.8499999999999996,-0.004767098777118174,0.08429907914473919,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
17,0.9499999999999997,-0.006240750662813702,0.11113504729940611,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
18,1.0499999999999996,-0.00452781770488972,0.13430006518005405,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
19,1.1499999999999995,-0.0035630364488719955,0.16419196301693412,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
20,1.2499999999999996,-0.0041736198750653335,0.17962492480990405,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
21,1.3499999999999996,-0.0023893654776709944,0.1524661083763879,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
22,1.4499999999999993,-0.0049016016002290524,0.17495141768819447,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
23,1.5499999999999994,-0.002981769489044426,0.17379569637251271,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
24,1.6499999999999995,-0.0026760776765985183,0.19919612069484344,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
25,1.7499999999999996,-0.0020451674046540803,0.19229356084115762,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
26,1.8499999999999996,-0.008240078573337077,0.17745109197790648,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
27,1.9499999999999993,-0.010586632369935688,0.20956749213478587,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
28,2.0499999999999994,-0.008072892511004875,0.19962402709509514,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
29,2.1499999999999995,-0.00278813796853248,0.17465210989833793,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
30,2.249999999999999,0.001675682932094955,0.1597993783303699,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
31,2.349999999999999,0.005074479672507824,0.19506997434745244,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
32,2.4499999999999993,0.010403369659256409,0.17731866194333767,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
33,2.5499999999999994,0.012260877115021763,0.18696833581829395,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
34,2.6499999999999995,0.009085300386542377,0.17781909391663528,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
35,2.749999999999999,0.00614029102279719,0.11999274037733206,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
36,2.849999999999999,0.005338509698643897,0.11401951846719224,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
37,2.9499999999999993,0.002377370544390755,0.12392710504099753,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
38,3.049999999999999,0.0006441357512925247,0.1520985533608979,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
39,3.149999999999999,-2.7928113658146267e-05,0.10360850077875432,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
40,3.249999999999999,-0.003837419016012781,0.09206787595978214,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
41,3.3499999999999988,-0.004384627792810244,0.1404422034321059,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
42,3.4499999999999993,-0.005953123284025709,0.08367361766569063,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
43,3.549999999999999,-0.007359041451160359,0.09600097500435559,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
44,3.6499999999999986,-0.006114233383224361,0.09887786574526722,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
45,3.749999999999999,-0.004816156595449554,0.10962998851369268,Hippocampus,Thalamus,Hippocampus-Thalamus,ZFM-04811,2022-11-08,probe00
0,-0.75,-0.0018280648221650254,0.20360464466457298,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
1,-0.65,0.00015957730608859018,0.1732146588979349,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
2,-0.55,0.0002031153251350813,0.1633169572009943,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
3,-0.45000000000000007,0.0017949337154550078,0.21397957817071137,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
4,-0.3500000000000001,0.0010334904553867348,0.3082989303441999,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
5,-0.2500000000000001,0.0013537647063053288,0.32198161576471623,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
6,-0.15000000000000013,0.0023506224065819904,0.300444099797598,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
7,-0.050000000000000155,0.004274454095543774,0.3342287774511579,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
8,0.04999999999999982,0.007156722328712734,0.3072041294595915,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
9,0.1499999999999998,0.0028438277411536534,0.2406819034930233,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
10,0.24999999999999978,-0.000981915793684109,0.2374845073925915,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
11,0.34999999999999964,0.001360957098058717,0.26092186983849425,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
12,0.44999999999999973,-0.0006365700023195713,0.3010083400916582,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
13,0.5499999999999998,0.0013629834044932955,0.3174302672154492,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
14,0.6499999999999997,-0.0022840021151415016,0.37863702610746425,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
15,0.7499999999999996,0.001140539420464207,0.42939374642003053,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
16,0.8499999999999996,0.008205557492658099,0.396390499470172,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
17,0.9499999999999997,0.004501043140312891,0.3193294872142975,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
18,1.0499999999999996,0.005479583559369968,0.314718555798839,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
19,1.1499999999999995,0.0037423574035059374,0.2962233829794532,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
20,1.2499999999999996,0.0035521361926449256,0.27980579068993633,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
21,1.3499999999999996,-0.002175943303962557,0.28016612021236253,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
22,1.4499999999999993,-0.005291373328770477,0.2922742540186433,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
23,1.5499999999999994,-0.007137955564157775,0.3148339472678333,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
24,1.6499999999999995,-0.005977314946672601,0.3265247433587642,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
25,1.7499999999999996,-0.0014701662683286078,0.34807987278224484,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
26,1.8499999999999996,0.005177472775845784,0.373367503085727,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
27,1.9499999999999993,0.006639540840425617,0.397660112880008,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
28,2.0499999999999994,0.004686998687203811,0.410294594412895,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
29,2.1499999999999995,0.0044148991872184195,0.377203757630902,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
30,2.249999999999999,0.0038375804193135224,0.343361164607687,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
31,2.349999999999999,-0.000227688854237454,0.31503414487801207,Hippocampus,Midbrain,Hippocampus-Midbrain,ZFM-04811,2022-11-08,probe00
